title_id,replication_count,nodes
tt6789616,3,"node_7,node_8,node_9"
tt10350524,3,"node_7,node_8,node_9"
tt2324505,3,"node_7,node_8,node_9"
tt8349254,3,"node_7,node_8,node_9"
tt8358576,3,"node_7,node_8,node_9"
tt1785379,3,"node_7,node_8,node_9"
tt24132204,3,"node_7,node_8,node_9"
tt21920306,3,"node_7,node_8,node_9"
tt6957338,3,"node_7,node_8,node_9"
tt19692508,3,"node_7,node_8,node_9"
tt10559972,3,"node_7,node_8,node_9"
tt20753492,3,"node_7,node_8,node_9"
tt0841914,3,"node_7,node_8,node_9"
tt9749118,3,"node_7,node_8,node_9"
tt11901658,3,"node_7,node_8,node_9"
tt4418962,3,"node_7,node_8,node_9"
tt28694994,3,"node_7,node_8,node_9"
tt0192830,3,"node_7,node_8,node_9"
tt14272994,3,"node_7,node_8,node_9"
tt5996908,3,"node_7,node_8,node_9"
tt8828682,3,"node_7,node_8,node_9"
tt0363982,3,"node_7,node_8,node_9"
tt33540027,3,"node_7,node_8,node_9"
tt35103291,3,"node_7,node_8,node_9"
tt15241630,3,"node_7,node_8,node_9"
tt8375278,3,"node_7,node_8,node_9"
tt26750610,3,"node_7,node_8,node_9"
tt2309553,3,"node_7,node_8,node_9"
tt3637064,3,"node_7,node_8,node_9"
tt21372686,3,"node_7,node_8,node_9"
tt12741462,3,"node_7,node_8,node_9"
tt13192110,3,"node_7,node_8,node_9"
tt3096398,3,"node_7,node_8,node_9"
tt12112964,3,"node_7,node_8,node_9"
tt1688054,3,"node_7,node_8,node_9"
tt3159718,3,"node_7,node_8,node_9"
tt4396704,3,"node_7,node_8,node_9"
tt8814306,3,"node_7,node_8,node_9"
tt33685309,3,"node_7,node_8,node_9"
tt43553499,3,"node_7,node_8,node_9"
tt12622740,3,"node_7,node_8,node_9"
tt2449982,3,"node_7,node_8,node_9"
tt36958235,3,"node_7,node_8,node_9"
tt21331104,3,"node_7,node_8,node_9"
tt7171426,3,"node_7,node_8,node_9"
tt2274758,3,"node_7,node_8,node_9"
tt20521688,3,"node_7,node_8,node_9"
tt12346182,3,"node_7,node_8,node_9"
tt28131191,3,"node_7,node_8,node_9"
tt35598098,3,"node_7,node_8,node_9"
tt13991318,3,"node_7,node_8,node_9"
tt8304180,3,"node_7,node_8,node_9"
tt10843234,3,"node_7,node_8,node_9"
tt6033740,3,"node_7,node_8,node_9"
tt21652660,3,"node_7,node_8,node_9"
tt11089548,3,"node_7,node_8,node_9"
tt2866126,3,"node_7,node_8,node_9"
tt3763422,3,"node_7,node_8,node_9"
tt7185706,3,"node_7,node_8,node_9"
tt0096544,3,"node_7,node_8,node_9"
tt0416754,3,"node_7,node_8,node_9"
tt5600182,3,"node_7,node_8,node_9"
tt14501000,3,"node_7,node_8,node_9"
tt8812514,3,"node_7,node_8,node_9"
tt9623468,3,"node_7,node_8,node_9"
tt33297077,3,"node_7,node_8,node_9"
tt13735464,3,"node_7,node_8,node_9"
tt7347144,3,"node_7,node_8,node_9"
tt5848168,3,"node_7,node_8,node_9"
tt18480910,3,"node_7,node_8,node_9"
tt11052000,3,"node_7,node_8,node_9"
tt37125536,3,"node_7,node_8,node_9"
tt10350834,3,"node_7,node_8,node_9"
tt8442222,3,"node_7,node_8,node_9"
tt21611020,3,"node_7,node_8,node_9"
tt38430714,3,"node_7,node_8,node_9"
tt33086648,3,"node_7,node_8,node_9"
tt27752662,3,"node_7,node_8,node_9"
tt35305519,3,"node_7,node_8,node_9"
tt39366650,3,"node_7,node_8,node_9"
tt1473418,3,"node_7,node_8,node_9"
tt11133626,3,"node_7,node_8,node_9"
tt8204422,3,"node_7,node_8,node_9"
tt10934118,3,"node_7,node_8,node_9"
tt7223312,3,"node_7,node_8,node_9"
tt27672104,3,"node_7,node_8,node_9"
tt6340024,3,"node_7,node_8,node_9"
tt19866416,3,"node_7,node_8,node_9"
tt7001082,3,"node_7,node_8,node_9"
tt0987050,3,"node_7,node_8,node_9"
tt29194405,3,"node_7,node_8,node_9"
tt32252982,3,"node_7,node_8,node_9"
tt11752918,3,"node_7,node_8,node_9"
tt33184098,3,"node_7,node_8,node_9"
tt2331547,3,"node_7,node_8,node_9"
tt0305843,3,"node_7,node_8,node_9"
tt4559908,3,"node_7,node_8,node_9"
tt29553139,3,"node_7,node_8,node_9"
tt32647817,3,"node_7,node_8,node_9"
tt16359434,3,"node_7,node_8,node_9"
tt15112376,3,"node_7,node_8,node_9"
tt0578338,3,"node_7,node_8,node_9"
tt12419490,3,"node_7,node_8,node_9"
tt9437834,3,"node_7,node_8,node_9"
tt7283410,3,"node_7,node_8,node_9"
tt30858248,3,"node_7,node_8,node_9"
tt34385789,3,"node_7,node_8,node_9"
tt1837221,3,"node_7,node_8,node_9"
tt1267390,3,"node_7,node_8,node_9"
tt28100187,3,"node_7,node_8,node_9"
tt1360708,3,"node_7,node_8,node_9"
tt0025681,3,"node_7,node_8,node_9"
tt16764330,3,"node_7,node_8,node_9"
tt16739392,3,"node_7,node_8,node_9"
tt15894170,3,"node_7,node_8,node_9"
tt0495176,3,"node_7,node_8,node_9"
tt9216924,3,"node_7,node_8,node_9"
tt21043790,3,"node_7,node_8,node_9"
tt18068564,3,"node_7,node_8,node_9"
tt36219669,3,"node_7,node_8,node_9"
tt13901316,3,"node_7,node_8,node_9"
tt30691725,3,"node_7,node_8,node_9"
tt6530848,3,"node_7,node_8,node_9"
tt13072884,3,"node_7,node_8,node_9"
tt42890945,3,"node_7,node_8,node_9"
tt16073634,3,"node_7,node_8,node_9"
tt11321098,3,"node_7,node_8,node_9"
tt2488288,3,"node_7,node_8,node_9"
tt13726744,3,"node_7,node_8,node_9"
tt3578160,3,"node_7,node_8,node_9"
tt13679242,3,"node_7,node_8,node_9"
tt2366360,3,"node_7,node_8,node_9"
tt7366466,3,"node_7,node_8,node_9"
tt1900602,3,"node_7,node_8,node_9"
tt13702212,3,"node_7,node_8,node_9"
tt1986363,3,"node_7,node_8,node_9"
tt9294492,3,"node_7,node_8,node_9"
tt26545433,3,"node_7,node_8,node_9"
tt7337856,3,"node_7,node_8,node_9"
tt7662966,3,"node_7,node_8,node_9"
tt0211876,3,"node_7,node_8,node_9"
tt12469964,3,"node_7,node_8,node_9"
tt1894605,3,"node_7,node_8,node_9"
tt14833194,3,"node_7,node_8,node_9"
tt16967610,3,"node_7,node_8,node_9"
tt37317683,3,"node_7,node_8,node_9"
tt15828328,3,"node_7,node_8,node_9"
tt1719281,3,"node_7,node_8,node_9"
tt33378616,3,"node_7,node_8,node_9"
tt27696078,3,"node_7,node_8,node_9"
tt3159596,3,"node_7,node_8,node_9"
tt9818732,3,"node_7,node_8,node_9"
tt15485854,3,"node_7,node_8,node_9"
tt32777750,3,"node_7,node_8,node_9"
tt21340732,3,"node_7,node_8,node_9"
tt0800111,3,"node_7,node_8,node_9"
tt15666662,3,"node_7,node_8,node_9"
tt3404624,3,"node_7,node_8,node_9"
tt7974434,3,"node_7,node_8,node_9"
tt1057411,3,"node_7,node_8,node_9"
tt1616031,3,"node_7,node_8,node_9"
tt33889364,3,"node_7,node_8,node_9"
tt9785652,3,"node_7,node_8,node_9"
tt37053002,3,"node_7,node_8,node_9"
tt11376048,3,"node_7,node_8,node_9"
tt8761154,3,"node_7,node_8,node_9"
tt4337944,3,"node_7,node_8,node_9"
tt12502192,3,"node_7,node_8,node_9"
tt6616286,3,"node_7,node_8,node_9"
tt14298784,3,"node_7,node_8,node_9"
tt38895638,3,"node_7,node_8,node_9"
tt38933306,3,"node_7,node_8,node_9"
tt1215235,3,"node_7,node_8,node_9"
tt3073100,3,"node_7,node_8,node_9"
tt3253564,3,"node_7,node_8,node_9"
tt6638250,3,"node_7,node_8,node_9"
tt13096386,3,"node_7,node_8,node_9"
tt0284570,3,"node_7,node_8,node_9"
tt10757342,3,"node_7,node_8,node_9"
tt4758632,3,"node_7,node_8,node_9"
tt13285384,3,"node_7,node_8,node_9"
tt0181509,3,"node_7,node_8,node_9"
tt15966278,3,"node_7,node_8,node_9"
tt14511414,3,"node_7,node_8,node_9"
tt8722406,3,"node_7,node_8,node_9"
tt2108957,3,"node_7,node_8,node_9"
tt0623182,3,"node_7,node_8,node_9"
tt21189290,3,"node_7,node_8,node_9"
tt8083928,3,"node_7,node_8,node_9"
tt9148506,3,"node_7,node_8,node_9"
tt22041026,3,"node_7,node_8,node_9"
tt9467080,3,"node_7,node_8,node_9"
tt5775882,3,"node_7,node_8,node_9"
tt6657146,3,"node_7,node_8,node_9"
tt7823014,3,"node_7,node_8,node_9"
tt4331006,3,"node_7,node_8,node_9"
tt1791599,3,"node_7,node_8,node_9"
tt7302380,3,"node_7,node_8,node_9"
tt11235666,3,"node_7,node_8,node_9"
tt34623190,3,"node_7,node_8,node_9"
tt12237886,3,"node_7,node_8,node_9"
tt4309962,3,"node_7,node_8,node_9"
tt34519419,3,"node_7,node_8,node_9"
tt14887224,3,"node_7,node_8,node_9"
tt5502190,3,"node_7,node_8,node_9"
tt2246623,3,"node_7,node_8,node_9"
tt8088894,3,"node_7,node_8,node_9"
